2020-07-07 19:04:31 Accessing path /rooms/booked with application PostmanRuntime/7.26.1
2020-07-07 19:05:46 Accessing path /rooms/booked with application PostmanRuntime/7.26.1
2020-07-07 19:16:51 Accessing path /reserves with application PostmanRuntime/7.26.1
2020-07-08 11:40:21 Accessing path /reserves with application PostmanRuntime/7.26.1
2020-07-08 11:43:33 Accessing path /auth with application PostmanRuntime/7.26.1
2020-07-08 11:44:01 Accessing path /reserves with application PostmanRuntime/7.26.1
2020-07-08 12:00:25 Accessing path /reserves with application PostmanRuntime/7.26.1
2020-07-20 11:03:59 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:07:41 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:07:53 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:08:52 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:09:04 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:14:52 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:17:00 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:17:13 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:20:55 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:21:30 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:21:40 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:23:18 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 11:24:18 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
